AMPPID,Ingredient
37773511000001105,pentazocine
37773711000001100,pergolide
37773911000001103,pericyazine
37774111000001104,pericyazine
37774311000001102,pholcodine
37774411000001109,pholcodine
37774611000001107,pholcodine
37774811000001106,pilocarpine
37775011000001101,pilocarpine
37775211000001106,pilocarpine
37775411000001105,metformin
37775411000001105,pioglitazone
37775611000001108,pivmecillinam
37775811000001107,pizotifen
37776011000001105,pramipexole
37776411000001101,pembrolizumab
37776511000001102,alverine
37776711000001107,ipilimumab
37776911000001109,pramipexole
37777011000001108,pramipexole
37777211000001103,pramipexole
37777311000001106,pramipexole
37777511000001100,pramipexole
37777611000001101,pramipexole
37777811000001102,prasugrel
37778011000001109,prasugrel
37778211000001104,prednisolone
37778411000001100,prednisolone
37778611000001102,prednisolone
37778811000001103,prednisolone
37779011000001104,acetylcysteine
37779211000001109,acetylcysteine
37779311000001101,pregabalin
37779511000001107,primidone
37779711000001102,prochlorperazine
37779911000001100,procyclidine
37780111000001103,procyclidine
37780311000001101,propiverine
37780511000001107,propranolol
37780711000001102,quinagolide
37780911000001100,ranitidine
37781111000001109,ranitidine
37782611000001107,ranitidine
37782711000001103,ranitidine
37782911000001101,risperidone
37783111000001105,risperidone
37783411000001100,risperidone
37783611000001102,risperidone
37784011000001106,risperidone
37784411000001102,risperidone
37786311000001103,sodium hyaluronate
37787411000001107,sodium hyaluronate
37795511000001101,ropinirole
37795911000001108,ropinirole
37797611000001109,diethylcarbamazine
37797911000001103,rosuvastatin
37798111000001100,rosuvastatin
37798611000001108,rosuvastatin
37798811000001107,rosuvastatin
37799011000001106,mirtazapine
37799211000001101,pantoprazole
37799311000001109,ropinirole
37799511000001103,rupatadine
37800011000001103,diethylcarbamazine
37800911000001104,carbimazole
37801111000001108,carbimazole
37801311000001105,betamethasone
37801511000001104,chlorothiazide
37801711000001109,hydralazine
37802311000001101,melatonin
37802511000001107,spironolactone
37802911000001100,melatonin
37803011000001108,melatonin
37803211000001103,melatonin
37803311000001106,melatonin
37803511000001100,bimatoprost
37804111000001106,citric acid
37804211000001100,citric acid
37804511000001102,citric acid
37804811000001104,simvastatin
37805211000001104,simvastatin
37806311000001102,sodium bicarbonate
37809211000001101,rituximab
37809411000001102,rituximab
37809711000001108,rituximab
37809811000001100,sodium clodronate
37812211000001106,dorzolamide
37812211000001106,timolol
37814511000001104,tamsulosin
37815711000001108,sodium bicarbonate
37815911000001105,sodium valproate
37816211000001107,solifenacin
37816411000001106,solifenacin
37816611000001109,sulfasalazine
37816911000001103,sumatriptan
37817111000001103,rituximab
37817411000001108,tacrolimus
37817511000001107,rituximab
37817611000001106,tacrolimus
37817811000001105,rituximab
37818011000001103,tadalafil
37818211000001108,tadalafil
37818411000001107,tadalafil
37818611000001105,tadalafil
37818711000001101,tadalafil
37819011000001108,tamoxifen
37819211000001103,rituximab
37819411000001104,rituximab
37819611000001101,rituximab
37819811000001102,hydrochlorothiazide
37819811000001102,telmisartan
37820111000001105,rituximab
37820411000001100,rituximab
37820611000001102,hydrochlorothiazide
37820611000001102,telmisartan
37820711000001106,rituximab
37820911000001108,hydrochlorothiazide
37820911000001108,telmisartan
37821411000001109,rituximab
37821611000001107,rituximab
37821811000001106,rituximab
37822111000001109,telmisartan
37822311000001106,telmisartan
37822511000001100,telmisartan
37822711000001105,terazosin
37822911000001107,terazosin
37823111000001103,terazosin
37823411000001108,terbinafine
37823511000001107,terbinafine
37823711000001102,terbinafine
37823811000001105,terbinafine
37824011000001102,tetrabenazine
37824211000001107,tetracycline
37824511000001105,thiamine
37824611000001109,rituximab
37824711000001100,thiamine
37824911000001103,rituximab
37825111000001102,rituximab
37825311000001100,thiamine
37825411000001107,thiamine
37825611000001105,tibolone
37825711000001101,tibolone
37825911000001104,timolol
37826111000001108,tioconazole
37826311000001105,finasteride
37826411000001103,finasteride
37826911000001106,benralizumab
37827311000001108,tolfenamic acid
37827511000001102,topiramate
37827711000001107,topiramate
37827911000001109,paracetamol
37827911000001109,tramadol
37828111000001107,travoprost
37828311000001109,travoprost
37828311000001109,timolol
37828511000001103,trazodone
37829411000001105,trihexyphenidyl
37829811000001107,trimipramine
37830011000001107,trimipramine
37830311000001105,amoxicillin
37830311000001105,clavulanic acid
37830611000001100,ethosuximide
37830811000001101,methenamine
37831011000001103,bupivacaine
37831211000001108,bupivacaine
37831411000001107,vitamin d
37831411000001107,retinol
37831511000001106,vitamin d
37831511000001106,retinol
37832011000001106,zolmitriptan
37832211000001101,zonisamide
37832411000001102,zonisamide
37832611000001104,zonisamide
37832811000001100,ursodeoxycholic acid
37833011000001102,vancomycin
37833211000001107,vardenafil
37833411000001106,vardenafil
37833611000001109,vardenafil
37833711000001100,vardenafil
37834011000001100,tenofovir disoproxil
37834011000001100,lamivudine
37834411000001109,cisplatin
37834711000001103,cisplatin
37835011000001101,cisplatin
37835311000001103,cisplatin
37835611000001108,cisplatin
37835911000001102,cisplatin
37836211000001100,cisplatin
37836511000001102,cisplatin
37836811000001104,cisplatin
37837111000001109,cisplatin
37837611000001101,sodium oxybate
37837911000001107,liothyronine
37838211000001104,liothyronine
37838811000001103,cyclophosphamide
37839111000001103,cyclophosphamide
37839411000001108,cyclophosphamide
37839711000001102,cyclophosphamide
37840111000001107,cyclophosphamide
37840611000001104,cyclophosphamide
37841011000001102,cisplatin
37841311000001104,cisplatin
37841611000001109,cisplatin
37842811000001104,anagrelide
37843011000001101,ipratropium
37845811000001106,candesartan
37846411000001100,factor xiii
37846911000001108,octreotide
37847111000001108,certolizumab pegol
37847311000001105,octreotide
37847511000001104,octreotide
37847711000001109,colchicine
37847811000001101,colchicine
37848011000001108,trazodone
37848511000001100,omeprazole
37848711000001105,paracetamol
37848711000001105,dihydrocodeine tartrate
37848811000001102,paracetamol
37848811000001102,dihydrocodeine tartrate
37848911000001107,paracetamol
37848911000001107,dihydrocodeine tartrate
37850811000001102,brigatinib
37850911000001107,brigatinib
37851811000001105,diclofenac diethylammonium
37853011000001103,metformin
37853011000001103,empagliflozin
37853311000001100,metformin
37853311000001100,empagliflozin
37853911000001104,pregabalin
37854211000001106,pregabalin
37854511000001109,pregabalin
37856011000001106,glucose
37856011000001106,sodium chloride
37856011000001106,potassium chloride
37856311000001109,glucose
37856311000001109,sodium chloride
37856311000001109,potassium chloride
37856911000001105,neratinib
37857411000001100,nortriptyline
37857711000001106,nortriptyline
37858011000001105,agomelatine
37858211000001100,atomoxetine
37858411000001101,atomoxetine
37858611000001103,atomoxetine
37858711000001107,azithromycin
37858911000001109,duloxetine
37859111000001104,duloxetine
37859211000001105,gliclazide
37859411000001109,prochlorperazine
37860111000001103,lymecycline
37861111000001109,bimatoprost
37861411000001104,paracetamol
37861411000001104,tramadol
37861511000001100,sodium fluoride
37861711000001105,sodium hyaluronate
37861911000001107,sodium fluoride
37862111000001104,ibuprofen
37862311000001102,olive oil
37862511000001108,sodium bicarbonate
37864011000001106,paracetamol
37864011000001106,dihydrocodeine tartrate
37866111000001100,triamterene
37866111000001100,chlortalidone
37868811000001108,sodium hyaluronate
37868311000001104,honey
37868411000001106,honey
37873011000001100,silicone
37873111000001104,silicone
37873211000001105,silicone
37874211000001108,bimatoprost
37874311000001100,colecalciferol
37874511000001106,febuxostat
37874711000001101,febuxostat
37874811000001109,nifedipine
37874911000001104,nifedipine
37875111000001103,nortriptyline
37875311000001101,nortriptyline
37873911000001101,nortriptyline
37874011000001103,nortriptyline
37874111000001102,nortriptyline
37875711000001102,nortriptyline
37877311000001109,vancomycin
37877711000001108,atovaquone
37877811000001100,teriparatide
37878011000001107,teriparatide
37878811000001101,teriparatide
37879011000001102,vinorelbine
37879211000001107,diclofenac diethylammonium
37879511000001105,vinorelbine
37880211000001107,vinorelbine
37888811000001106,valproic acid
37889011000001105,sodium valproate
37889111000001106,zanamivir
37889311000001108,ethinylestradiol
37889311000001108,drospirenone
37889511000001102,budesonide
37889811000001104,bimatoprost
37889911000001109,hydrochlorothiazide
37889911000001109,lisinopril
37890711000001104,gilteritinib
37892811000001108,acetazolamide
37893111000001107,amlodipine
37893311000001109,amlodipine
37893511000001103,azithromycin
37893711000001108,carbimazole
37893911000001105,celecoxib
37894111000001109,celecoxib
37894411000001104,bortezomib
37894711000001105,bortezomib
37895311000001105,bortezomib
37895611000001100,bortezomib
37895911000001106,bortezomib
37896211000001108,bortezomib
37896511000001106,bortezomib
37896811000001109,trimethoprim
37896811000001109,sulfamethoxazole
37897011000001100,doxycycline
37897111000001104,doxycycline
37897211000001105,doxycycline
37897511000001108,diclofenac sodium
37897911000001101,doxycycline
37898111000001103,pegaspargase
37899811000001103,lorazepam
37900211000001101,atomoxetine
37900411000001102,atomoxetine
37900811000001100,memantine
37901011000001102,memantine
37901211000001107,haloperidol
37901311000001104,haloperidol
37901511000001105,olopatadine
37901711000001100,quetiapine
37901911000001103,quetiapine
37902111000001106,thiamine
37902111000001106,riboflavin
37902111000001106,nicotinamide
37902311000001108,atomoxetine
37902511000001102,atomoxetine
37902811000001104,pregabalin
37903111000001100,pregabalin
37903411000001105,pregabalin
37903711000001104,pregabalin
37904011000001104,pregabalin
37904311000001101,quetiapine
37904611000001106,quetiapine
37904711000001102,lorazepam
37904911000001100,quetiapine
37905111000001104,hydrochlorothiazide
37905111000001104,olmesartan
37905411000001109,tadalafil
37905511000001108,posaconazole
37906111000001105,hydrochlorothiazide
37906111000001105,olmesartan
37906311000001107,tadalafil
37906411000001100,tadalafil
37906611000001102,hydrochlorothiazide
37906611000001102,olmesartan
37906811000001103,tadalafil
37907011000001107,terbinafine
37907211000001102,tamsulosin
37907411000001103,pregabalin
37907511000001104,pregabalin
37907711000001109,pregabalin
37907911000001106,pregabalin
37908111000001109,pregabalin
37908311000001106,magnesium oxide
37908611000001101,lusutrombopag
37908811000001102,ranitidine
37909011000001103,zidovudine
37909511000001106,fusidic acid
37910711000001106,meropenem
37910711000001106,vaborbactam
37911411000001109,erythromycin stearate
37911711000001103,erythromycin stearate
37911911000001101,risedronate sodium
37912111000001109,risedronate sodium
37912311000001106,risedronate sodium
37912411000001104,ethosuximide
37912711000001105,diclofenac sodium
37913311000001101,cisatracurium
37913511000001107,cisatracurium
37913811000001105,fluorouracil
37914311000001104,fluorouracil
37914911000001103,iloprost
37915011000001103,fish oil
37915311000001100,hyoscine butylbromide
37915511000001106,midazolam
37915811000001109,midazolam
37916411000001103,gemcitabine
37916711000001109,gemcitabine
37917011000001105,gemcitabine
37917311000001108,gemcitabine
37917611000001103,gemcitabine
37917911000001109,gemcitabine
37918211000001101,gemcitabine
37918511000001103,gemcitabine
37918811000001100,gemcitabine
37919111000001100,gemcitabine
37919411000001105,gemcitabine
37919711000001104,gemcitabine
37920011000001100,gemcitabine
37920311000001102,gemcitabine
37920911000001101,benzathine benzylpenicillin
37921311000001107,clobazam
37921811000001103,clobazam
37922111000001100,methotrexate
37922411000001105,methotrexate
37922711000001104,methotrexate
37923011000001105,methotrexate
37923311000001108,methotrexate
37923611000001103,methotrexate
37923911000001109,methotrexate
37926811000001108,diclofenac sodium
37927011000001104,diclofenac sodium
37927111000001103,diclofenac sodium
37927311000001101,aspirin
37927411000001108,aspirin
37927611000001106,venlafaxine
37927811000001105,venlafaxine
37928311000001100,dronedarone
37928711000001101,levetiracetam
37928911000001104,levetiracetam
37929111000001109,levetiracetam
37929311000001106,levetiracetam
37929411000001104,paracetamol
37929711000001105,paracetamol
37929711000001105,codeine phosphate
37931011000001106,sodium hyaluronate
37931311000001109,methylphenidate
37931411000001102,sodium hyaluronate
37931611000001104,methylphenidate
37931811000001100,methylphenidate
37932011000001103,methylphenidate
37932211000001108,levothyroxine
37933311000001105,methylphenidate
37934211000001104,isopropyl myristate
37934211000001104,liquid paraffin
37939411000001101,dienogest
37939811000001104,tacrolimus
37940011000001103,tacrolimus
37940111000001102,tacrolimus
37940311000001100,tacrolimus
37940511000001106,tacrolimus
37940611000001105,colchicine
37940811000001109,ethosuximide
37941211000001102,tacrolimus
37941311000001105,liothyronine
37941511000001104,liothyronine
37941711000001109,prednisolone
37942011000001104,dihydroergotamine
37942111000001103,sodium valproate
37942211000001109,paracetamol
37942211000001109,dihydrocodeine tartrate
37942411000001108,dihydrocodeine
37942811000001105,phenazopyridine
37942911000001100,dihydrocodeine
37943111000001109,phenazopyridine
37943211000001103,sodium valproate
37947511000001105,methenamine
37948311000001103,mebeverine
37949411000001102,adrenaline
37949611000001104,ethinylestradiol
37949611000001104,cyproterone acetate
37949811000001100,sodium valproate
37949911000001105,sodium valproate
37957011000001100,dexamethasone
37962311000001107,pyridoxine
37962611000001102,phytomenadione
37966411000001104,abacavir
37966411000001104,lamivudine
37970711000001102,dronedarone
37971311000001106,enoxaparin
37971511000001100,enoxaparin
37971711000001105,betamethasone
37971711000001105,calcipotriol
37971911000001107,insulin lispro
37972111000001104,insulin lispro
37972311000001102,insulin lispro protamine
37972311000001102,insulin lispro
37972811000001106,levetiracetam
37972911000001101,fentanyl
37973111000001105,insulin aspart
37973411000001100,insulin aspart
37973811000001103,lidocaine
37974211000001101,fentanyl
37974311000001109,alogliptin
37974811000001100,goserelin
37975011000001105,fentanyl
37975511000001102,fentanyl
37975811000001104,fentanyl
37976911000001102,efmoroctocog alfa
37977611000001105,gefitinib
37977711000001101,alogliptin
37978311000001104,bedaquiline
37978811000001108,nefopam
37978911000001103,ferrous sulfate
37979111000001108,tadalafil
37979311000001105,tadalafil
37979511000001104,umeclidinium bromide
37979511000001104,vilanterol
37979711000001109,brinzolamide
37979711000001109,timolol
37979911000001106,mirabegron
37980111000001108,mirabegron
37980311000001105,ticagrelor
37980511000001104,apixaban
37980711000001109,apixaban
37981011000001103,glucose
37981011000001103,sodium chloride
37981011000001103,potassium chloride
37981311000001100,glucose
37981311000001100,sodium chloride
37981311000001100,potassium chloride
37981611000001105,glucose
37981611000001105,sodium chloride
37981611000001105,potassium chloride
37982111000001107,voretigene neparvovec
37982311000001109,valproic acid
37982511000001103,valproic acid
37983111000001101,ethosuximide
37984811000001106,deferiprone
37986911000001109,cefazolin
37987811000001102,cefazolin
37988111000001105,vildagliptin
37988911000001108,valganciclovir
37989111000001103,metformin
37989111000001103,vildagliptin
37989311000001101,dapagliflozin
37989511000001107,umeclidinium bromide
37989811000001105,canagliflozin
37990111000001109,metformin
37990111000001109,sitagliptin
37990311000001106,sitagliptin
37990511000001100,oxybutynin
37990711000001105,levetiracetam
37990811000001102,levetiracetam
37991011000001104,levetiracetam
37991211000001109,levetiracetam
37991411000001108,melatonin
37991611000001106,urea
37991711000001102,fludroxycortide
37991911000001100,vardenafil
37992111000001108,vardenafil
37992411000001103,ceritinib
37992611000001100,insulin aspart
37992611000001100,insulin aspart protamine
37992811000001101,saxagliptin
37993011000001103,saxagliptin
37993211000001108,mesalazine
37993411000001107,mesalazine
37993611000001105,tacrolimus
37993911000001104,tacrolimus
37994111000001100,fluticasone
37994111000001100,vilanterol
37994311000001103,fluticasone
37994311000001103,vilanterol
37994511000001109,prucalopride
37994911000001102,clindamycin
37995211000001107,clindamycin
37995811000001108,oxycodone
37996011000001106,oxycodone
37996211000001101,oxycodone
37996411000001102,glycopyrronium bromide
37996611000001104,salmeterol
37996611000001104,fluticasone
37996911000001105,salmeterol
37996911000001105,fluticasone
37997211000001104,venlafaxine
37997411000001100,formoterol
37997411000001100,budesonide
37997611000001102,formoterol
37997611000001102,budesonide
37997811000001103,formoterol
37997811000001103,budesonide
37998011000001105,carbamazepine
37998211000001100,carbamazepine
37998611000001103,solifenacin
37998711000001107,solifenacin
37998911000001109,rivaroxaban
37999111000001104,rivaroxaban
37999311000001102,naproxen
37999511000001108,naproxen
37999711000001103,naproxen
37999911000001101,naproxen
38000211000001100,fluorouracil
38000511000001102,fluorouracil
38000811000001104,fluorouracil
38001111000001100,fluorouracil
38001411000001105,fluorouracil
38001911000001102,leuprorelin
38002111000001105,mesalazine
38002311000001107,voriconazole
38003211000001105,nebivolol
38003511000001108,nebivolol
38003711000001103,nebivolol
38004611000001105,infliximab
38004911000001104,infliximab
38005211000001109,fluorouracil
38005511000001107,fluorouracil
38005811000001105,fluorouracil
38006111000001109,fluorouracil
38006811000001102,azithromycin
38007011000001106,azithromycin
38007211000001101,posaconazole
38007311000001109,posaconazole
38008311000001105,olanzapine
38008911000001106,ketamine
38009411000001106,von willebrand factor
38009411000001106,factor viii high purity
38009611000001109,meropenem
38009711000001100,meropenem
38009911000001103,meropenem
38010011000001108,meropenem
38010511000001100,vecuronium
38010611000001101,vecuronium
38010711000001105,vecuronium
38010811000001102,vecuronium
38011011000001104,solifenacin
38011211000001109,epoprostenol
38011411000001108,epoprostenol
38011611000001106,potassium hydroxide
38011911000001100,omeprazole
38012211000001102,omeprazole
38012511000001104,dupilumab
38012711000001109,olmesartan
38012911000001106,olmesartan
38013211000001108,dupilumab
38013411000001107,loratadine
38013711000001101,fentanyl
38014311000001103,olmesartan
38014511000001109,glyceryl trinitrate
38015711000001100,rifaximin
38015811000001108,paracetamol
38015811000001108,dihydrocodeine tartrate
38016011000001106,diltiazem
38015011000001102,heparin
38015111000001101,ethosuximide
38015311000001104,olopatadine
38015411000001106,prochlorperazine
38016311000001109,adrenaline
38016311000001109,lidocaine
38016511000001103,venlafaxine
38016711000001108,clobetasol
38016911000001105,ethosuximide
38017111000001105,pantoprazole
38017311000001107,posaconazole
38017411000001100,posaconazole
38018111000001106,lacidipine
38018311000001108,gliclazide
38018411000001101,gliclazide
38018611000001103,gliclazide
38020811000001105,triamterene
38020811000001105,chlortalidone
38020911000001100,ethosuximide
38021011000001108,ethosuximide
38021311000001106,methocarbamol
38022111000001104,levomepromazine
38022711000001103,adapalene
38022711000001103,benzoyl peroxide
38023211000001104,sucralfate
38023311000001107,sucralfate
38023611000001102,fluorouracil
38024311000001109,tolterodine
38024511000001103,tolterodine
38024811000001100,fluorouracil
38025111000001106,fluorouracil
38025411000001101,fluorouracil
38025711000001107,fluorouracil
38026011000001101,fluorouracil
38026311000001103,fluorouracil
38026611000001108,fluorouracil
38026911000001102,fluorouracil
38027211000001108,fluorouracil
38027811000001109,tobramycin
38029911000001106,cannabidiol
38031811000001104,sodium hyaluronate
38031811000001104,chondroitin
38034711000001105,clobetasol
38037911000001101,carmellose
38038111000001103,sodium hyaluronate
38039311000001107,dexamethasone
38039511000001101,tibolone
38040211000001107,cetylpyridinium
38040211000001107,guaifenesin
38040611000001109,sildenafil
38040711000001100,sildenafil
38042111000001102,chloramphenicol
38042711000001101,posaconazole
38042811000001109,posaconazole
38043111000001108,fluorouracil
38043811000001101,fluorouracil
38044811000001103,fluorouracil
38045811000001102,fluorouracil
38046111000001103,omeprazole
38047311000001103,fluorouracil
38047611000001108,fluorouracil
38048211000001105,fluorouracil
38049411000001101,fluorouracil
38049611000001103,pilocarpine
38054111000001108,fluorouracil
38054411000001103,fluorouracil
38054911000001106,fluorouracil
38055211000001101,fluorouracil
38055511000001103,fluorouracil
38055711000001108,colecalciferol
38055911000001105,colecalciferol
38056111000001101,colecalciferol
38056411000001106,riboflavin
38056611000001109,colecalciferol
38056811000001108,colecalciferol
38057011000001104,colecalciferol
38057911000001100,fluorouracil
38058211000001108,fluorouracil
38058411000001107,colecalciferol
38058611000001105,colecalciferol
38058911000001104,fluorouracil
38059211000001103,fluorouracil
38059511000001100,fluorouracil
38059811000001102,fluorouracil
38060311000001107,erlotinib
38060611000001102,exenatide
38061411000001109,atracurium
38061611000001107,atracurium
38061911000001101,sirolimus
38062111000001109,mesuximide
38062311000001106,mesuximide
38063211000001109,colecalciferol
38063811000001105,hydrocortisone
38066211000001102,erlotinib
38066411000001103,erlotinib
38066711000001109,pipotiazine
38066911000001106,colecalciferol
38067211000001100,insulin soluble human
38067511000001102,upadacitinib
38068511000001103,olanzapine
38070811000001109,hydrocortisone
38071011000001107,methylphenidate
38071311000001105,rizatriptan
38071411000001103,rizatriptan
38072411000001108,tenofovir disoproxil
38072611000001106,pyrazinamide
38072811000001105,oxybutynin
38073011000001108,oxybutynin
38073311000001106,erythromycin
38073511000001100,nebivolol
38073711000001105,nebivolol
38074011000001105,nebivolol
38074311000001108,exenatide
38074511000001102,degarelix
38074711000001107,semaglutide
38074911000001109,insulin degludec
38075111000001105,lacosamide
38075411000001100,edrophonium
38075711000001106,catridecacog
38076311000001102,aprepitant
38076511000001108,aprepitant
38076811000001106,flucloxacillin
38076911000001101,aprepitant
38077111000001101,lamotrigine
38077311000001104,valproic acid
38077411000001106,lamotrigine
38077711000001100,atenolol
38077811000001108,lamotrigine
38077911000001103,lamotrigine
38078111000001100,dihydrocodeine
38078311000001103,lamotrigine
38078611000001108,aprepitant
38078811000001107,betamethasone
38078811000001107,calcipotriol
38079111000001107,benzathine benzylpenicillin
38079511000001103,tetrabenazine
38079611000001104,benzathine benzylpenicillin
38080011000001106,siponimod
38080111000001107,siponimod
38080411000001102,siponimod
38080811000001100,cytomegalovirus immunoglobulin
38081211000001107,trimethoprim
38081411000001106,cytomegalovirus immunoglobulin
38081611000001109,trimethoprim
38081811000001108,phenoxymethylpenicillin
38082011000001105,phenoxymethylpenicillin
38082311000001108,bortezomib
38084211000001109,thiamine
38084211000001109,riboflavin
38084211000001109,nicotinamide
38084811000001105,dronedarone
38084911000001100,dronedarone
38085111000001104,carvedilol
38085311000001102,carvedilol
38085511000001108,carvedilol
38085711000001103,febuxostat
38085911000001101,febuxostat
38086111000001105,naratriptan
38086211000001104,naratriptan
38086411000001100,aripiprazole
38086611000001102,budesonide
38086911000001108,ivacaftor
38087211000001102,colecalciferol
38087211000001102,calcium carbonate
38087411000001103,topiramate
38089811000001109,posaconazole
38090211000001102,lofepramine
38090411000001103,posaconazole
38090611000001100,esomeprazole
38091011000001103,carvedilol
38091211000001108,olopatadine
38091611000001105,isoprenaline
38093911000001103,tolterodine
38094111000001104,tolterodine
38094311000001102,tamsulosin
38094311000001102,dutasteride
38094511000001108,erlotinib
38094811000001106,erlotinib
38095011000001101,tobramycin
38095111000001100,erlotinib
38095511000001109,bimatoprost
38095511000001109,timolol
38095711000001104,amlodipine
38095811000001107,ciprofloxacin
38096111000001106,nicotine
38096211000001100,nicotine
38098011000001109,midodrine
38098311000001107,fusidic acid
38098511000001101,enoxaparin
38098711000001106,enoxaparin
38098911000001108,enoxaparin
38099111000001103,enoxaparin
38099311000001101,fentanyl
38099511000001107,fentanyl
38099711000001102,fentanyl
38100311000001101,sumatriptan
38100511000001107,morphine
38100711000001102,morphine
38100911000001100,carbocisteine
38101211000001103,tofacitinib
38101411000001104,docosahexaenoic acid
38101411000001104,eicosapentaenoic acid
38102011000001100,alfacalcidol
38102411000001109,alfacalcidol
38102611000001107,alfacalcidol
38103511000001101,methohexital
38103711000001106,magnesium glycerophosphate
38105311000001108,folinic acid
38105811000001104,fentanyl
38105811000001104,bupivacaine
38106311000001103,fentanyl
38106311000001103,bupivacaine
38106411000001105,fentanyl
38106411000001105,bupivacaine
38106611000001108,aciclovir
38107011000001103,cytarabine
38107311000001100,brolucizumab
38107611000001105,tisagenlecleucel
38108411000001106,posaconazole
38108511000001105,posaconazole
38109411000001103,vigabatrin
38109711000001109,vigabatrin
38109911000001106,bimatoprost
38110011000001101,colchicine
38110211000001106,ephedrine
38110411000001105,ephedrine
38110511000001109,finasteride
38110711000001104,liothyronine
38110911000001102,liothyronine
38111111000001106,methyldopa
38111311000001108,pramipexole
38111511000001102,pramipexole
38111711000001107,pramipexole
38111911000001109,pramipexole
38112111000001101,pramipexole
38112311000001104,risperidone
38112511000001105,fluconazole
38112811000001108,aripiprazole
38113011000001106,aripiprazole
38113211000001101,benzoyl peroxide
38113411000001102,fentanyl
38113611000001104,fentanyl
38113811000001100,calcium carbonate
38114011000001108,colecalciferol
38114011000001108,calcium carbonate
38114111000001109,colecalciferol
38114111000001109,calcium carbonate
38114311000001106,colecalciferol
38114311000001106,calcium carbonate
38114411000001104,colecalciferol
38114411000001104,calcium carbonate
38114611000001101,colecalciferol
38114611000001101,calcium carbonate
38114811000001102,febuxostat
38115011000001107,febuxostat
38115211000001102,diltiazem
38115411000001103,diltiazem
38115611000001100,diltiazem
38115811000001101,diltiazem
38116011000001103,diltiazem
38116211000001108,diltiazem
38116511000001106,diltiazem
38116711000001101,insulin glulisine
38117211000001105,etoricoxib
38117311000001102,etoricoxib
38117511000001108,mesalazine
38117611000001107,mesalazine
38117811000001106,amoxicillin
38117811000001106,clavulanic acid
38118311000001101,amoxicillin
38118311000001101,clavulanic acid
38118511000001107,fluticasone
38118911000001100,rasagiline
38119111000001105,soya oil
38119311000001107,lauromacrogols
38119311000001107,urea
38119411000001100,lauromacrogols
38119411000001100,urea
38119611000001102,lauromacrogols
38119611000001102,soya oil
38119811000001103,mirabegron
38120011000001105,betamethasone
38120111000001106,betamethasone
38120311000001108,betamethasone
38120411000001101,betamethasone
38120711000001107,alendronic acid
38120911000001109,tiotropium
38121411000001105,ticagrelor
38121911000001102,vortioxetine
38122111000001105,vortioxetine
38122311000001107,brivaracetam
38122511000001101,brivaracetam
38122711000001106,brivaracetam
38122911000001108,ibuprofen
38123111000001104,midazolam
38123311000001102,midazolam
38123511000001108,midazolam
38123711000001103,exenatide
38123911000001101,exenatide
38124111000001102,buprenorphine
38124311000001100,buprenorphine
38124511000001106,colecalciferol
38124511000001106,calcium carbonate
38124711000001101,l-carnitine
38124911000001104,chlortalidone
38125111000001103,ciprofloxacin
38125111000001103,dexamethasone
38125311000001101,ciprofloxacin
38125411000001108,melatonin
38125611000001106,enoxaparin
38125811000001105,clomethiazole
38126111000001109,tamsulosin
38126111000001109,dutasteride
38126311000001106,methylphenidate
38126511000001100,methylphenidate
38126711000001105,methylphenidate
38126911000001107,methylphenidate
38127111000001107,nadolol
38127311000001109,dorzolamide
38127311000001109,timolol
38127511000001103,losartan
38127711000001108,valproic acid
38127911000001105,valproic acid
38128011000001107,valproic acid
38128111000001108,methylprednisolone acetate
38128211000001102,methylprednisolone
38128211000001102,lidocaine
38128411000001103,propiverine
38128611000001100,dexamethasone
38128811000001101,adapalene
38129011000001102,oxybutynin
38129211000001107,sulpiride
38129411000001106,betamethasone
38129411000001106,calcipotriol
38129511000001105,betamethasone
38129511000001105,calcipotriol
38129711000001100,calcipotriol
38129911000001103,clindamycin
38129911000001103,benzoyl peroxide
38130111000001109,formoterol
38130111000001109,budesonide
38130311000001106,formoterol
38130311000001106,budesonide
38130511000001100,beclometasone
38130711000001105,budesonide
38130911000001107,budesonide
38131111000001103,budesonide
38131311000001101,salbutamol
38131511000001107,salbutamol
38131711000001102,prasugrel
38131911000001100,aclidinium bromide
38132111000001108,apixaban
38132311000001105,apixaban
38132411000001103,apixaban
38132511000001104,mometasone
38132611000001100,mometasone
38132811000001101,darifenacin
38133011000001103,darifenacin
38133211000001108,betamethasone
38133211000001108,calcipotriol
38133311000001100,piroxicam
38133511000001106,letrozole
38133711000001101,estradiol
38133711000001101,dydrogesterone
38133911000001104,degarelix
38134111000001100,fluticasone
38134311000001103,fludrocortisone
38134411000001105,fludrocortisone
38134611000001108,formoterol
38134611000001108,fluticasone
38134811000001107,formoterol
38134811000001107,fluticasone
38135011000001102,formoterol
38135011000001102,fluticasone
38135211000001107,formoterol
38135211000001107,fluticasone
38135411000001106,formoterol
38135411000001106,fluticasone
38135611000001109,dapagliflozin
38135811000001108,dapagliflozin
38135911000001103,dapagliflozin
38136111000001107,formoterol
38136111000001107,beclometasone
38136311000001109,betamethasone
38136311000001109,fusidic acid
38136411000001102,betamethasone
38136411000001102,fusidic acid
38136611000001104,fusidic acid
38136811000001100,perampanel
38137011000001109,perampanel
38137211000001104,perampanel
38137411000001100,perampanel
38137611000001102,perampanel
38137811000001103,perampanel
38137911000001108,metformin
38138011000001105,metformin
38138211000001100,metformin
38138311000001108,metformin
