GTIN,AMPPID
5060608564385,44163311000001106
5010605403637,44163411000001104
5010605403675,44163811000001102
5060608564408,44163911000001107
5010605403712,44164211000001100
5010605403668,44164311000001108
5060608563890,44164611000001103
5060384790312,44164711000001107
5060608563906,44164911000001109
5060384790305,44165211000001104
5060464504051,44165311000001107
05060464504051,44165311000001107
5060464504075,44165511000001101
05060464504075,44165511000001101
5060464504099,44165911000001108
05060464504099,44165911000001108
5391500440829,44166311000001102
5037015037757,44166611000001107
05060664950764,44166611000001107
05060432470265,44166911000001101
05012674089095,44167511000001105
5031676002178,44167611000001109
5031676001751,44168011000001101
5026468744817,44168211000001106
5010605403880,44169511000001103
5037015037740,44169611000001104
05060664950757,44169611000001104
5011309113310,44169911000001105
5010605403866,44170111000001105
5011309113419,44170311000001107
5060608563005,44170611000001102
5060608563012,44170811000001103
5060608562992,44171011000001100
5037015037764,44171311000001102
05060664950771,44171311000001102
5037015037702,44171511000001108
05060664950719,44171511000001108
5037015037733,44171711000001103
05060664950726,44171711000001103
3838989768942,44172811000001102
3838989766832,44173311000001101
3838989766849,44173711000001102
5600241661012,44174111000001101
3838989768621,44174311000001104
4062102126541,44174711000001100
3838989768089,44174811000001108
4062102126558,44175411000001107
4062102126565,44175611000001105
4062102126572,44175811000001109
4062102126589,44176011000001107
4062102126596,44176211000001102
4262410610934,44176411000001103
4062102125940,44176611000001100
4062102125957,44176811000001101
4062102125964,44177011000001105
4062102125971,44177211000001100
4062102125988,44177411000001101
4062102125995,44177611000001103
4062102322561,44177811000001104
4062102322578,44178011000001106
4062102322585,44178211000001101
4062102322592,44178411000001102
4062102322608,44178611000001104
4062102322615,44178811000001100
4062102322806,44179011000001101
4062102322813,44179211000001106
4062102322820,44179411000001105
4062102322837,44179611000001108
4062102322844,44179811000001107
4062102322851,44180011000001101
4062102323520,44180211000001106
4062102323537,44180411000001105
4062102323544,44180611000001108
4062102323551,44180811000001107
4062102323568,44181011000001105
4062102323575,44181211000001100
4062102323162,44181411000001101
4062102323179,44181611000001103
4062102323186,44181811000001104
4062102323193,44182011000001102
4062102323209,44182211000001107
4062102323216,44182411000001106
4062102327924,44182611000001109
4062102327931,44182811000001108
4062102327948,44183011000001106
4062102327955,44183311000001109
4062102327962,44183511000001103
4062102327979,44183711000001108
4062102084728,44183911000001105
4062102084735,44184111000001109
4062102084742,44184311000001106
4062102084759,44184511000001100
4062102084766,44184711000001105
4062102084773,44184911000001107
4062102126480,44185111000001108
4062102126497,44185311000001105
4062102126503,44185511000001104
4062102126510,44185711000001109
4062102126527,44185911000001106
4062102126534,44186111000001102
4062102125889,44186311000001100
4062102125896,44186511000001106
4062102125902,44186711000001101
4062102125919,44186911000001104
4062102125926,44187111000001104
4062102125933,44187311000001102
4062102322509,44187511000001108
4062102322516,44187711000001103
4062102322523,44187911000001101
4062102322530,44188111000001103
4062102322547,44188311000001101
4062102322554,44188511000001107
4062102322745,44188711000001102
4062102322752,44188911000001100
4062102322769,44189211000001104
4062102322776,44189411000001100
4062102322783,44189611000001102
4062102322790,44189811000001103
4062102323469,44190211000001105
4062102325753,44190311000001102
4062102323476,44190511000001108
4062102325760,44190711000001103
4062102325777,44190911000001101
4062102325784,44191111000001105
4062102325791,44191311000001107
4062102325807,44191511000001101
4062102325692,44191711000001106
4062102325708,44191911000001108
4062102325715,44192111000001100
4062102325722,44192311000001103
4062102325739,44192511000001109
4062102325746,44192711000001104
4067501348389,44192911000001102
4067501348396,44193111000001106
4067501348402,44193311000001108
4067501348419,44193511000001102
4067501348426,44193711000001107
4067501348433,44193911000001109
4067501348501,44194111000001108
4067501348518,44194311000001105
4067501348525,44194511000001104
4067501348532,44194711000001109
4067501348549,44194911000001106
4067501348556,44195111000001107
0368727009615,44195411000001102
8718531947078,44195711000001108
4262410610149,44195811000001100
4262410610095,44196011000001102
4262410610101,44196211000001107
4262410610118,44196411000001106
5065010251021,44196611000001109
5065010251038,44196911000001103
4062102323483,44197111000001103
4062102323490,44197311000001101
4062102323506,44197611000001106
4062102323513,44197811000001105
5065010251014,44198011000001103
8718531947092,44198211000001108
4062102323100,44198311000001100
4062102323117,44198511000001106
4062102323124,44198711000001101
4062102323131,44198911000001104
4062102323148,44199111000001109
4067501348297,44199411000001104
4062102323155,44199511000001100
4067501348303,44199711000001105
4062102327863,44199911000001107
4062102327870,44200111000001104
4067501348310,44200411000001109
4062102327887,44200511000001108
4062102327894,44200711000001103
4067501348327,44201011000001109
4062102327900,44201111000001105
4062102327917,44201411000001100
4067501348334,44201511000001101
4067501348341,44201911000001108
4062102084667,44202111000001100
4067501348440,44202211000001106
4062102084674,44202511000001109
4067501348457,44202611000001108
4062102084681,44202911000001102
4067501348464,44203011000001105
4062102084698,44203211000001100
18901463195038,44203411000001101
4062102084704,44203511000001102
4062102084711,44203811000001104
4067501348471,44203911000001109
4067501348488,44204111000001108
4067501348495,44204311000001105
4067501348358,44204511000001104
4067501347757,44204711000001109
4067501347764,44204911000001106
4067501347771,44205111000001107
4067501348365,44205311000001109
4067501348372,44205511000001103
4067501348877,44205711000001108
4067501348884,44205911000001105
4067501348891,44206111000001101
4067501348907,44206311000001104
4067501348914,44206511000001105
4067501348921,44206711000001100
05021791007233,44206911000001103
5060660872589,44208111000001102
5060660872572,44208311000001100
4062102324671,44208611000001105
4062102324688,44208911000001104
4062102324695,44209111000001109
4067501324987,44209311000001106
4062102324701,44209511000001100
4062102324718,44209711000001105
4067501324994,44209811000001102
4067501325007,44210111000001101
4062102324725,44210211000001107
4067501325014,44210411000001106
4067501325021,44210711000001100
4067501325038,44210911000001103
4067501322891,44211111000001107
4067501322907,44211311000001109
4067501322914,44211511000001103
4067501322921,44211711000001108
4067501322938,44211911000001105
4067501322945,44212111000001102
4067501325908,44212311000001100
4067501325915,44212511000001106
4067501325922,44212711000001101
4067501325939,44212911000001104
4067501325946,44213111000001108
4067501325953,44213311000001105
4062102324619,44213411000001103
4062102324626,44213611000001100
4067501323492,44213811000001101
4062102324633,44214111000001105
4067501323508,44214211000001104
4067501323515,44214511000001101
4062102324640,44214611000001102
4067501323522,44214811000001103
4067501323539,44215111000001109
4062102324657,44215311000001106
4067501323546,44215411000001104
4062102324664,44215611000001101
4067501338793,44215811000001102
4067501338809,44216011000001104
4067501338816,44216211000001109
4067501338823,44216411000001108
4067501326806,44216711000001102
4067501338830,44216911000001100
4067501326813,44217011000001101
4067501326820,44217311000001103
4067501326837,44217511000001109
4067501338847,44217611000001108
4067501326844,44217811000001107
4067501326851,44218011000001100
4067501324093,44218411000001109
4067501324109,44218611000001107
4067501324116,44218911000001101
4067501338915,44219011000001105
4067501324130,44219111000001106
4067501338922,44219411000001101
4067501324123,44219511000001102
4067501338939,44220211000001101
4067501324147,44220411000001102
4067501338946,44220711000001108
4067501483417,44221011000001102
5025903042396,44221411000001106
4067501338953,44221511000001105
4067501483424,44221611000001109
4067501483431,44222011000001105
5025903042402,44222111000001106
4067501338960,44222211000001100
4067501483448,44222511000001102
4067501338397,44222611000001103
4067501483455,44222911000001109
4067501483462,44223411000001105
4067501338403,44223511000001109
4067501338410,44223811000001107
4067501357794,44223911000001102
4067501338427,44224211000001109
4067501357800,44224411000001108
4067501338434,44224711000001102
4067501357817,44224811000001105
5025903038320,44224911000001100
5025903038337,44225211000001105
4067501357824,44225311000001102
4067501338441,44225411000001109
4067501357831,44225611000001107
4067501357848,44225911000001101
4067501338854,44226211000001104
5025903038344,44226311000001107
5025903039518,44226411000001100
4067501338861,44226611000001102
4067501338878,44226811000001103
5025903039501,44226911000001108
4067501338885,44227111000001108
4067501338892,44227311000001105
4067501338908,44227511000001104
4067501338731,44227711000001109
4067501338748,44227911000001106
4067501338755,44228111000001109
4067501338762,44228311000001106
4067501338779,44228511000001100
4067501338786,44228711000001105
4067501339219,44228911000001107
4067501339226,44229111000001102
4067501339233,44229311000001100
4067501339240,44229511000001106
4067501339257,44229711000001101
4067501339264,44229911000001104
5020465203889,44230511000001101
05021730035327,44230611000001102
5012617002761,44230911000001108
05012617002761,44230911000001108
5012617002723,44231011000001100
05012617002723,44231011000001100
4067501325106,44231211000001105
4067501325113,44231511000001108
5060995410111,44231611000001107
4067501325120,44231911000001101
4067501325137,44232111000001109
4067501325144,44232411000001104
5060995410074,44232511000001100
4067501325151,44232711000001105
4067501322716,44233011000001104
5012617002853,44233211000001109
05012617002853,44233211000001109
4067501322723,44233311000001101
5391512458737,44233411000001108
4067501322730,44233611000001106
4067501322747,44233811000001105
4067501322754,44234011000001102
4062102325814,44234211000001107
4067501322761,44234411000001106
4062102326125,44234611000001109
4062102326132,44234911000001103
4062102326149,44235111000001102
4062102326156,44235411000001107
4062102326163,44235911000001104
4062102326064,44236411000001103
4062102326071,44236911000001106
4067501350092,44237311000001108
4067501483578,44237411000001101
4067501483585,44237611000001103
4067501326028,44237911000001109
4067501326035,44238611000001104
4062102326088,44238711000001108
4067501326042,44239111000001100
4062102326095,44239411000001105
4067501326059,44239611000001108
4067501326066,44240111000001109
4062102326101,44240411000001104
4067501326073,44240611000001101
4062102326118,44241111000001103
4067501323317,44241311000001101
4067501323324,44241711000001102
4067501349959,44242111000001108
4067501323331,44242311000001105
4067501323348,44242511000001104
4067501323355,44242811000001101
4067501349966,44243011000001103
4067501323362,44243111000001102
4067501349973,44243311000001100
4067501326936,44243611000001105
4067501349980,44243711000001101
4067501326943,44244011000001101
4067501349997,44244111000001100
4067501326950,44244311000001103
4067501326967,44244711000001104
4067501326974,44244911000001102
4067501326981,44245111000001101
4067501323911,44245311000001104
4067501323928,44245511000001105
4067501323935,44245711000001100
4067501323942,44245911000001103
4067501323959,44246111000001107
4067501323966,44246311000001109
4067501483530,44246511000001103
4067501350078,44246811000001100
4067501483547,44246911000001105
4067501483554,44247211000001104
4067501350085,44247311000001107
4067501483561,44247511000001101
4067501350108,44248311000001108
4067501350115,44248511000001102
4067501357916,44248811000001104
4067501350122,44248911000001109
4067501357923,44249111000001104
4067501357930,44249411000001109
4067501357947,44249611000001107
4067501357954,44249811000001106
4067501357961,44250011000001105
4067501324864,44250311000001108
4067501349850,44250411000001101
4067501324871,44250611000001103
4067501324888,44250811000001104
4067501349867,44251111000001100
4067501324895,44251211000001106
4067501349874,44251511000001109
4067501324901,44251611000001108
4067501324918,44251911000001102
4067501349881,44252011000001109
4067501349898,44252211000001104
4067501349904,44252511000001101
4067501322778,44252711000001106
4067501350016,44252811000001103
4067501322785,44253011000001100
4067501350023,44253311000001102
4067501322792,44253411000001109
4067501322808,44253811000001106
4067501322815,44254011000001103
4067501350030,44254111000001102
4067501322822,44254311000001100
4067501350047,44254511000001106
4067501325786,44254811000001109
4067501350054,44254911000001104
4067501325793,44255111000001103
4067501325809,44255311000001101
4067501325816,44255511000001107
4067501350061,44255811000001105
4067501325823,44255911000001100
4067501325830,44256311000001106
4067501349911,44256411000001104
4067501349089,44256711000001105
4067501323379,44256811000001102
4067501323386,44257011000001106
4067501323393,44257211000001101
4067501323409,44257411000001102
4067501349096,44257711000001108
4067501323416,44257811000001100
4067501323423,44258011000001107
4067501326684,44258211000001102
4067501349928,44258411000001103
4067501349935,44258611000001100
4067501349942,44258811000001101
4067501350993,44259011000001102
4067501351006,44259211000001107
4067501351013,44259511000001105
4067501326691,44259611000001109
4067501326707,44259911000001103
4067501351020,44260011000001101
4067501351037,44260311000001103
4067501326714,44260511000001109
4067501351044,44260611000001108
4067501326721,44260811000001107
4067501326738,44261011000001105
4067501323973,44261211000001100
4067501323980,44261411000001101
4067501323997,44261611000001103
4067501324000,44261811000001104
4067501324017,44262011000001102
4067501324024,44262211000001107
4067501483295,44262411000001106
4067501350009,44262611000001109
4067501483301,44262711000001100
4067501483318,44262911000001103
4067501483325,44263111000001107
4067501483332,44263311000001109
4067501483349,44263511000001103
4067501357671,44263711000001108
4067501357688,44263911000001105
4067501357695,44264111000001109
4067501357701,44264311000001106
4067501357718,44264511000001100
4067501357725,44264711000001105
4067501325045,44264911000001107
4067501325052,44265111000001108
4067501325069,44265311000001105
4067501325076,44265511000001104
4067501325083,44265711000001109
4067501325090,44265911000001106
4067501322952,44266111000001102
4067501322969,44266411000001107
4062102325036,44266511000001106
4067501322976,44266711000001101
4067501322983,44266911000001104
4067501322990,44267111000001104
4067501323003,44267311000001102
4067501325960,44267511000001108
4062102325043,44267711000001103
4067501325977,44268011000001104
4062102325050,44268111000001103
4067501325984,44268311000001101
4062102325067,44268611000001106
4067501325991,44268711000001102
4067501326004,44268911000001100
4067501326011,44269211000001104
4062102325074,44269311000001107
4067501323553,44269611000001102
4062102325081,44269711000001106
4067501323560,44270011000001107
4062102324978,44270111000001108
4067501323577,44270411000001103
4067501323584,44270611000001100
4062102324985,44270711000001109
4067501323591,44270911000001106
4067501323607,44271111000001102
4062102324992,44271311000001100
4062102325005,44271511000001106
4062102325012,44271711000001101
4062102325029,44271911000001104
4067501340147,44272111000001107
4067501340154,44272311000001109
4067501340161,44272511000001103
4067501340178,44272711000001108
4067501340185,44272911000001105
4067501340192,44273111000001101
4067501340260,44273311000001104
4067501340277,44273511000001105
4067501340284,44273711000001100
4067501340291,44273911000001103
4067501340307,44274111000001104
4067501340314,44274311000001102
4067501340024,44274511000001108
4067501340031,44274711000001103
4067501340048,44274911000001101
4067501340055,44275111000001100
4067501340062,44275311000001103
4067501340079,44275511000001109
4067501340208,44275711000001104
4067501340215,44275911000001102
4067501340222,44276211000001100
4067501326868,44276311000001108
4067501326875,44276611000001103
4067501326882,44276811000001104
4067501340239,44276911000001109
4067501326899,44277111000001109
4067501326905,44277311000001106
4067501326912,44277511000001100
4067501340246,44277711000001105
4067501340253,44278011000001109
4067501324154,44278111000001105
4067501324161,44278411000001100
4067501340086,44278511000001101
4067501324178,44278811000001103
4067501340093,44278911000001108
4067501324185,44279111000001103
4067501324192,44279311000001101
4067501324208,44279511000001107
4067501483479,44279711000001102
4067501483486,44279911000001100
4067501483493,44280111000001103
4067501483509,44280311000001101
4067501483516,44280611000001106
4067501340109,44280811000001105
4067501483523,44280911000001100
4067501357855,44281211000001103
4067501357862,44281411000001104
4067501340116,44281511000001100
4067501357879,44281711000001105
4067501357886,44282011000001100
4067501340123,44282111000001104
4067501357893,44282411000001109
4067501357909,44282611000001107
4067501340130,44282711000001103
4067501341335,44282911000001101
4067501341342,44283111000001105
4067501341359,44283311000001107
4067501341366,44283511000001101
4067501341373,44283711000001106
4067501341380,44283911000001108
4062102326231,44284411000001102
4062102326248,44284611000001104
4062102326255,44284811000001100
4062102326262,44285011000001105
4062102326279,44285211000001100
4062102326286,44285411000001101
4062102326170,44285611000001103
4062102326187,44285811000001104
4062102326194,44286011000001101
4062102326200,44286211000001106
4062102326217,44286411000001105
4062102326224,44286611000001108
4067501350689,44286811000001107
4067501350696,44287011000001103
4067501350702,44287211000001108
4067501350719,44287411000001107
4067501350726,44287611000001105
4067501350733,44287811000001109
05060453461143,44288411000001106
05060453461150,44288611000001109
05060453461136,44288711000001100
8903238503553,44289011000001107
55413760423956,44289111000001108
55413760331053,44289511000001104
05060453461167,44289711000001109
55413760423970,44290011000001103
8903238503522,44290111000001102
55413760423963,44290311000001100
8903238503539,44290611000001105
55413760423987,44290711000001101
50085412914072,44290911000001104
8903238503546,44291311000001105
55413760423994,44291411000001103
50085412914089,44291611000001100
05060453461709,44291711000001109
05060453461716,44291811000001101
55413760329470,44291911000001106
55413760331060,44292111000001103
55413760329487,44292311000001101
55413760329463,44292511000001107
4067501350641,44292611000001106
4067501350801,44294311000001108
4067501350818,44294511000001102
05060453461723,44294611000001103
4067501350825,44294811000001104
05060453461730,44295111000001105
4067501350832,44295211000001104
4067501350849,44295411000001100
4067501350856,44295611000001102
4067501350580,44295811000001103
4067501350597,44296011000001100
4067501350603,44296211000001105
4067501350610,44296411000001109
4067501350627,44296611000001107
4067501350634,44296811000001106
4067501350740,44297011000001102
4067501350757,44297211000001107
4067501350764,44297411000001106
4067501350771,44297611000001109
4067501350788,44297811000001108
4067501350795,44298011000001101
4067501349188,44298311000001103
4067501351204,44298611000001108
4067501349195,44298711000001104
4067501350658,44298911000001102
4067501350665,44299111000001107
4067501350672,44299311000001109
4067501351174,44299511000001103
4067501351181,44299711000001108
4067501351198,44299911000001105
4067501351228,44300011000001109
4067501351211,44300311000001107
4062102325159,44300711000001106
4062102325166,44300911000001108
4062102325173,44301111000001104
4062102325180,44301311000001102
4062102325197,44301511000001108
4062102325203,44301711000001103
4062102325098,44301911000001101
4062102325104,44302111000001109
4062102325111,44302311000001106
4062102325128,44302511000001100
4062102325135,44302711000001105
4062102325142,44302911000001107
4067501340956,44303111000001103
4067501340963,44303311000001101
4067501340970,44303511000001107
4067501340987,44303711000001102
4067501341007,44304111000001101
4067501341076,44304311000001104
4067501341083,44304511000001105
4067501341090,44304711000001100
4067501341106,44304911000001103
4067501341113,44305111000001102
4067501341120,44305311000001100
4067501340833,44305511000001106
4067501340840,44305711000001101
4067501340857,44305911000001104
4067501340864,44306111000001108
4067501340871,44306311000001105
4067501340888,44306511000001104
4067501341014,44306711000001109
4067501341021,44306911000001106
4067501341038,44307111000001106
4067501341045,44307311000001108
4067501341052,44307511000001102
4067501341069,44307711000001107
4067501340895,44307911000001109
4067501340901,44308111000001107
4067501340918,44308311000001109
4067501340925,44308511000001103
4067501340932,44308711000001108
4067501340949,44308911000001105
4067501341519,44309111000001100
4067501341526,44309311000001103
4067501341533,44309511000001109
4067501341540,44309711000001104
4067501341557,44309911000001102
4067501341564,44310111000001108
5060623373436,44311011000001103
05016119001000,44311311000001100
5016119001000,44311311000001100
5060995410005,44311611000001105
5060995410012,44311711000001101
5060623373443,44311811000001109
5060995410029,44312311000001109
5060623373450,44313011000001102
8718309680251,44313111000001101
5060995410036,44313211000001107
07332414111502,44313411000001106
07332414107123,44313611000001109
55413760159060,44314011000001100
55413760152382,44314111000001104
55413760152290,44314411000001109
4067501324925,44314611000001107
4067501324932,44314811000001106
4067501324949,44315011000001101
4067501324956,44315211000001106
4067501324963,44315411000001105
4067501324970,44315611000001108
4067501322839,44315811000001107
4067501322846,44316011000001105
4067501322853,44316211000001100
4067501322860,44316411000001101
4067501322877,44316611000001103
4067501322884,44316811000001104
05055565788769,44317011000001108
5055565788769,44317011000001108
05055565788776,44317211000001103
5055565788776,44317211000001103
4067501340994,44317311000001106
05055565788783,44317511000001100
5055565788783,44317511000001100
5055565788790,44317711000001105
05055565788790,44317711000001105
4067501325847,44318311000001107
4067501325854,44318511000001101
4067501325861,44318711000001106
4067501325878,44318911000001108
4067501325885,44319111000001103
4067501325892,44319311000001101
4067501323430,44319511000001107
4067501323447,44319711000001102
4067501323454,44319911000001100
4067501323461,44320111000001102
4067501323478,44320311000001100
4067501323485,44320511000001106
4067501326745,44320811000001109
4067501326752,44321011000001107
4067501326769,44321311000001105
4067501326776,44321511000001104
4067501326783,44321711000001109
4067501326790,44322011000001104
4062102328631,44322111000001103
4067501324031,44322311000001101
4062102328648,44322611000001106
4062102328655,44322811000001105
4067501324048,44322911000001100
4062102328662,44323311000001106
4067501324055,44323411000001104
4067501324062,44323611000001101
4062102328679,44323711000001105
4067501324079,44324011000001105
4062102328686,44324111000001106
4067501324086,44324311000001108
4067501483356,44324611000001103
4062102328570,44324911000001109
4062102328587,44325311000001107
4067501483370,44325511000001101
4067501483387,44325711000001106
4067501483394,44325911000001108
4067501483400,44326111000001104
4062102328594,44326411000001109
4067501357732,44326511000001108
4062102328600,44326711000001103
4062102328617,44327411000001106
4067501357749,44327511000001105
4067501357756,44327711000001100
4067501357763,44327911000001103
4067501357770,44328111000001100
4067501357787,44328311000001103
4062102328624,44328511000001109
4067501393297,44328711000001104
4067501393303,44328911000001102
4067501393310,44329111000001107
4067501393327,44329311000001109
4067501393334,44329511000001103
4067501393341,44329711000001108
4067501393419,44329911000001105
4067501393426,44330111000001104
4067501393433,44330311000001102
4067501393440,44330511000001108
4067501393457,44330711000001103
4067501393464,44330911000001101
4067501393174,44331111000001105
4067501393181,44331311000001107
4067501393198,44331511000001101
4067501393204,44331711000001106
4067501393228,44332111000001100
4067501393358,44332311000001103
4067501393365,44332511000001109
4067501393372,44332711000001104
4067501393389,44332911000001102
4067501393396,44333111000001106
4067501393402,44333311000001108
5060570901065,44333911000001109
05060570901065,44333911000001109
4067501477171,44334111000001108
55413760159077,44334311000001105
55413760152399,44334411000001103
07332414103330,44334611000001100
07332414103347,44334811000001101
5011309014211,44335011000001106
5413760152318,44335311000001109
55413760152313,44335411000001102
5011309162813,44335511000001103
5011309014518,44335711000001108
5011309014617,44335911000001105
5011309014716,44336111000001101
4067501393235,44336411000001106
4067501393242,44336711000001100
4067501393259,44336911000001103
4067501393266,44337111000001103
4067501393273,44337311000001101
4067501393280,44337511000001107
4067501398674,44337711000001102
4067501398681,44337911000001100
4067501398698,44338111000001102
4067501398704,44338311000001100
4067501398711,44338611000001105
4067501398728,44338811000001109
4067501348686,44339411000001104
4067501348693,44339611000001101
4062102327191,44339711000001105
4062102327207,44339911000001107
4062102327214,44340111000001100
4067501348709,44340411000001105
4062102327221,44340611000001108
4067501348716,44340711000001104
4062102327238,44341111000001106
4062102327245,44341311000001108
4062102327139,44341511000001102
4067501348723,44341711000001107
4067501348730,44341911000001109
4062102327146,44342111000001101
4067501343193,44342211000001107
4067501343209,44342511000001105
4067501343216,44342711000001100
4067501343223,44342911000001103
4062102327153,44343011000001106
4067501343230,44343211000001101
4062102327160,44343411000001102
4067501343247,44343611000001104
4067501351334,44343811000001100
4067501351341,44344011000001108
4067501351358,44344211000001103
4067501351365,44344511000001100
4062102327177,44344611000001101
4067501351372,44344811000001102
4067501351389,44345111000001108
4062102327184,44345211000001102
4067501377570,44345511000001104
4067501343377,44345611000001100
4067501377587,44345911000001106
4067501377594,44346111000001102
4067501343384,44346311000001100
4067501377600,44346411000001107
4067501377617,44346711000001101
4067501343391,44346811000001109
4067501377624,44347111000001104
4067501343407,44347311000001102
4067501343414,44347511000001108
4067501377693,44347711000001103
4067501343421,44347811000001106
4067501377709,44348011000001104
4067501351518,44348311000001101
4067501377716,44348511000001107
4067501351525,44348611000001106
4067501351532,44348911000001100
4067501377723,44349011000001109
4067501351549,44349311000001107
4067501377730,44349511000001101
4067501351556,44349611000001102
4067501377747,44349911000001108
4067501351563,44350011000001104
4067501343551,44350211000001109
4067501377457,44350511000001107
4067501343568,44350611000001106
4067501377464,44350911000001100
4067501343575,44351011000001108
4067501377471,44351311000001106
4067501343582,44351411000001104
4067501377488,44351611000001101
4067501343599,44351811000001102
4067501343605,44352011000001100
4067501488948,44352211000001105
4067501377495,44352511000001108
4067501488955,44352611000001107
4067501488962,44352911000001101
4067501488979,44353111000001105
4067501488986,44353311000001107
4067501488993,44353511000001101
4067501377501,44353611000001102
4067501477164,44353911000001108
4067501477188,44354311000001109
4067501477195,44354511000001103
4067501377631,44354611000001104
4067501477201,44354911000001105
4067501377648,44355011000001105
4067501477218,44355311000001108
4067501377655,44355411000001101
4067501377662,44355611000001103
4067501377679,44355811000001104
4067501377686,44356011000001101
4067501377518,44356211000001106
4067501483363,44356311000001103
4067501377549,44356511000001109
4067501377525,44356711000001104
4067501377532,44356811000001107
4067501377556,44357211000001108
4067501377563,44357411000001107
4067501383038,44357611000001105
4067501383045,44357811000001109
4067501383052,44358011000001102
4067501383069,44358211000001107
4067501383076,44358411000001106
4067501383083,44358711000001100
4067501393211,44358811000001108
4065841761677,44359011000001107
4065841761684,44359211000001102
4065841761691,44359411000001103
4065841761707,44359611000001100
4065841761714,44359811000001101
4065841761721,44360011000001108
4065841761615,44360211000001103
4065841761622,44360411000001104
4065841761639,44360611000001101
4065841761646,44360811000001102
4065841761653,44361011000001104
4065841761660,44361211000001109
4067501431821,44361411000001108
4067501431838,44361611000001106
4067501431845,44361811000001105
4067501431852,44362011000001107
4067501431869,44362211000001102
4067501431876,44362411000001103
4067501431944,44362611000001100
4067501431951,44362811000001101
4067501431968,44363011000001103
4067501431975,44363211000001108
4067501431982,44363411000001107
4067501431999,44363611000001105
4067501431708,44363811000001109
4067501431715,44364011000001101
4067501431722,44364211000001106
4067501431739,44364411000001105
4067501431746,44364611000001108
4067501431753,44364811000001107
4067501431883,44365011000001102
4067501431890,44365211000001107
4067501431906,44365411000001106
4067501431913,44365611000001109
8445291153356,44365811000001108
8445291276130,44366411000001102
7613287579379,44366711000001108
5060106552020,44366911000001105
5060995410104,44367111000001105
4067501431920,44367311000001107
5298000961680,44367611000001102
4067501431937,44367711000001106
5298000961697,44367911000001108
4067501431760,44368011000001105
4067501431777,44368211000001100
4067501431784,44368411000001101
5055227300162,44368711000001107
4067501431791,44368811000001104
4067501431807,44369011000001100
4067501431814,44369411000001109
4067501431036,44369611000001107
4067501431043,44369911000001101
4067501431050,44370111000001101
5012727915883,44370211000001107
4067501431067,44370411000001106
4067501431074,44370711000001100
4067501431081,44371011000001106
5060637641569,44371111000001107
5012727915890,44371311000001109
5060337360319,44371511000001103
5012727915906,44371611000001104
5012727915913,44371811000001100
4065841760441,44372011000001103
4065841760458,44372211000001108
4065841760465,44372411000001107
4065841760472,44372611000001105
4065841760489,44372811000001109
4065841760496,44373011000001107
4065841760380,44373211000001102
4065841760397,44373411000001103
4065841760403,44373611000001100
4065841760410,44373811000001101
4065841760427,44374011000001109
4065841760434,44374211000001104
4067501419454,44374511000001101
9088885536389,44374611000001102
5714764112859,44374811000001103
5015201010005,44375111000001109
4067501419461,44375311000001106
4067501419478,44375511000001100
4067501419485,44375711000001105
4067501419492,44375911000001107
4067501419508,44376111000001103
4067501419577,44376311000001101
4067501419584,44376511000001107
4067501419591,44376711000001102
4067501419607,44376911000001100
4067501419614,44377111000001100
4067501419621,44377311000001103
4067501419331,44377511000001109
4067501419348,44377711000001104
4067501419355,44377911000001102
4067501419362,44378111000001104
4067501419379,44378311000001102
4067501419386,44378511000001108
4067501419515,44378711000001103
4067501419522,44378911000001101
4067501419539,44379111000001106
4067501419546,44379311000001108
4067501419553,44379511000001102
4067501419560,44379711000001107
4067501419393,44379911000001109
4067501419409,44380111000001106
4067501419416,44380311000001108
4067501419423,44380511000001102
4067501419430,44380711000001107
4067501419447,44380911000001109
4067501419935,44381111000001100
4067501419942,44381311000001103
4067501419959,44381511000001109
4067501419966,44381711000001104
4067501419973,44381911000001102
4067501419980,44382111000001105
4067501425387,44382311000001107
4067501425394,44382511000001101
4067501425400,44382711000001106
4067501425417,44382911000001108
4067501425424,44383111000001104
4067501425431,44383311000001102
4065841753184,44383611000001107
4067501417764,44383711000001103
4067501417771,44383911000001101
4067501417788,44384111000001102
4067501417795,44384311000001100
4067501417801,44384511000001106
4067501417818,44384711000001101
4067501426506,44384911000001104
4067501426513,44385111000001103
4067501426520,44385311000001101
4067501426537,44385511000001107
4067501426544,44385711000001102
4067501426551,44385911000001100
4067501419751,44386111000001109
4067501419768,44386311000001106
4067501419775,44386511000001100
4067501419782,44386711000001105
4067501419799,44386911000001107
4067501419805,44387111000001107
4065841753191,44387311000001109
4065841753207,44387511000001103
4065841753214,44387711000001108
4065841753221,44387911000001105
4065841753238,44388111000001108
4065841753122,44388311000001105
4065841753139,44388511000001104
4065841753146,44388711000001109
4065841753153,44388911000001106
4065841753160,44389111000001101
4065841753177,44389311000001104
4067501454301,44389511000001105
4065841760939,44389711000001100
4065841760946,44389911000001103
4065841760953,44390111000001107
4065841760960,44390311000001109
4065841760977,44390511000001103
4065841760984,44390711000001108
4065841759674,44390911000001105
4065841759681,44391111000001101
4065841759698,44391311000001104
4065841759704,44391511000001105
4067501454318,44391811000001108
4065841759711,44391911000001103
4067501454325,44392111000001106
4065841759728,44392311000001108
4067501454332,44392511000001102
4067501454349,44392811000001104
4067501454356,44393011000001101
4065841761318,44393111000001100
4067501454424,44393411000001105
4067501454431,44393611000001108
